"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","003","004","008","024","025","045"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","受取手形(当期末流動資産)【百万円】","売掛金(当期末流動資産)【百万円】","製品又は商品(当期末流動資産)【百万円】","支払手形(当期末流動負債)【百万円】","買掛金(当期末流動負債)【百万円】","売上高(当期末)【百万円】"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20170","","2017年度","","893,996","11,596,211","6,313,540","530,491","7,114,585","139,092,196"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20180","","2018年度","","927,594","11,971,259","5,741,981","639,076","6,572,219","133,685,049"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20190","","2019年度","","1,140,524","10,792,179","5,890,030","605,479","7,038,202","128,031,902"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20200","","2020年度","","974,402","11,158,887","4,725,901","517,528","6,256,358","121,222,955"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20210","","2021年度","","937,073","10,940,658","4,665,829","355,027","6,825,490","125,709,830"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20220","","2022年度","","866,752","11,085,320","4,768,850","509,393","6,798,132","145,478,742"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20230","","2023年度","","597,015","16,340,590","5,102,288","258,622","11,070,888","162,617,735"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20240","","2024年度","","518,347","15,653,508","5,582,297","229,828","9,324,371","169,607,414"
"104","","全産業（除く金融保険業）","23","","1億円以上","20150","","2015年度","","11,083,150","128,690,189","31,520,175","12,038,994","91,823,322","802,194,914"
"104","","全産業（除く金融保険業）","23","","1億円以上","20160","","2016年度","","11,867,081","131,904,672","31,757,049","12,764,280","92,402,940","806,165,610"
"104","","全産業（除く金融保険業）","23","","1億円以上","20170","","2017年度","","13,144,446","140,781,826","34,323,150","13,907,245","98,864,802","855,759,739"
"104","","全産業（除く金融保険業）","23","","1億円以上","20180","","2018年度","","13,430,876","144,028,793","36,467,936","14,032,343","100,587,365","887,838,483"
"104","","全産業（除く金融保険業）","23","","1億円以上","20190","","2019年度","","11,810,909","137,132,311","37,869,115","12,723,994","92,633,670","854,643,023"
"104","","全産業（除く金融保険業）","23","","1億円以上","20200","","2020年度","","11,218,545","136,056,089","38,570,154","11,903,715","89,212,589","777,247,433"
"104","","全産業（除く金融保険業）","23","","1億円以上","20210","","2021年度","","11,918,125","148,896,540","42,668,232","12,785,844","98,661,692","826,191,031"
"104","","全産業（除く金融保険業）","23","","1億円以上","20220","","2022年度","","12,963,812","155,493,674","48,597,335","13,080,994","104,747,971","899,958,756"
"104","","全産業（除く金融保険業）","23","","1億円以上","20230","","2023年度","","13,712,728","163,110,545","52,448,238","13,008,250","106,832,064","930,315,440"
"104","","全産業（除く金融保険業）","23","","1億円以上","20240","","2024年度","","11,672,570","167,740,209","53,452,380","11,090,199","108,356,595","967,436,032"
"104","","全産業（除く金融保険業）","22","","1億円未満","20150","","2015年度","","12,929,261","72,000,418","29,959,675","15,618,541","46,749,191","629,339,229"
"104","","全産業（除く金融保険業）","22","","1億円未満","20160","","2016年度","","10,641,850","72,315,008","28,774,968","13,640,419","48,605,970","649,590,691"
"104","","全産業（除く金融保険業）","22","","1億円未満","20170","","2017年度","","11,309,355","78,023,337","32,319,246","14,347,730","54,183,866","688,383,069"
"104","","全産業（除く金融保険業）","22","","1億円未満","20180","","2018年度","","11,787,629","70,968,231","33,812,541","14,691,475","46,922,627","647,372,941"
"104","","全産業（除く金融保険業）","22","","1億円未満","20190","","2019年度","","11,003,031","66,427,264","29,957,583","12,681,000","44,176,829","627,255,564"
"104","","全産業（除く金融保険業）","22","","1億円未満","20200","","2020年度","","10,076,802","62,240,100","28,211,288","10,369,133","42,622,796","585,222,176"
"104","","全産業（除く金融保険業）","22","","1億円未満","20210","","2021年度","","10,757,267","69,896,637","28,561,492","10,777,081","46,267,787","621,696,757"
"104","","全産業（除く金融保険業）","22","","1億円未満","20220","","2022年度","","11,320,476","74,340,752","31,106,369","10,526,196","49,026,377","678,480,890"
"104","","全産業（除く金融保険業）","22","","1億円未満","20230","","2023年度","","10,795,904","76,807,529","30,148,869","10,998,156","50,856,501","703,015,947"
"104","","全産業（除く金融保険業）","22","","1億円未満","20240","","2024年度","","9,304,532","82,396,042","33,042,061","11,379,752","54,362,870","724,965,754"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20150","","2015年度","","3,654,806","18,397,463","6,471,445","5,459,933","12,226,145","161,192,021"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20160","","2016年度","","3,364,030","16,963,363","6,756,017","4,716,637","10,510,217","154,319,750"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20170","","2017年度","","3,996,064","19,305,585","8,365,639","5,132,605","13,606,841","171,153,637"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20180","","2018年度","","4,792,518","19,124,885","7,687,875","5,553,573","13,255,256","174,184,968"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20190","","2019年度","","4,270,386","17,368,431","8,750,196","4,985,013","11,286,715","163,140,255"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20200","","2020年度","","3,109,417","16,976,167","7,390,341","3,648,102","11,940,723","154,498,995"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20210","","2021年度","","3,429,356","20,887,812","7,645,464","3,700,978","13,769,484","165,487,124"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20220","","2022年度","","4,080,115","22,055,542","8,003,667","2,779,336","15,309,749","174,368,031"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20230","","2023年度","","3,891,741","19,456,790","7,803,532","3,793,492","13,655,597","176,630,269"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20240","","2024年度","","3,588,322","19,234,160","7,219,470","4,561,909","13,636,398","170,964,102"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20150","","2015年度","","3,472,848","21,271,460","9,373,981","3,791,210","12,437,825","182,464,071"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20160","","2016年度","","2,890,508","20,465,665","9,510,397","2,637,801","14,822,875","203,318,698"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20170","","2017年度","","3,096,631","22,573,424","10,408,127","3,883,293","14,635,630","209,036,473"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20180","","2018年度","","2,658,142","18,700,616","8,244,826","4,275,178","11,123,593","172,630,381"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20190","","2019年度","","2,349,766","16,319,133","7,781,210","3,260,895","10,305,941","165,614,047"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20200","","2020年度","","2,244,885","15,150,895","7,453,063","2,156,189","10,228,218","147,939,083"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20210","","2021年度","","2,577,278","18,191,289","9,013,097","2,443,272","12,077,145","171,932,430"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20220","","2022年度","","3,071,183","20,065,419","9,552,735","2,861,447","12,446,881","176,821,647"
