"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","065","057","066","235"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","役員給与(当期末)【百万円】","役員賞与(当期末)【百万円】","従業員給与(当期末)【百万円】","従業員賞与(当期末)【百万円】"
"108","","製造業","21","","5千万円以上 - 1億円未満","20220","","2022年度","","400,285","30,099","3,970,718","774,802"
"108","","製造業","21","","5千万円以上 - 1億円未満","20230","","2023年度","","405,234","34,445","4,130,639","842,379"
"108","","製造業","21","","5千万円以上 - 1億円未満","20240","","2024年度","","405,551","38,955","4,212,004","908,933"
"108","","製造業","19","","1千万円以上 - 1億円未満","20150","","2015年度","","2,430,637","91,166","11,395,411","1,765,484"
"108","","製造業","19","","1千万円以上 - 1億円未満","20160","","2016年度","","2,442,583","83,849","12,036,212","1,883,716"
"108","","製造業","19","","1千万円以上 - 1億円未満","20170","","2017年度","","2,540,940","98,141","12,393,948","1,973,847"
"108","","製造業","19","","1千万円以上 - 1億円未満","20180","","2018年度","","2,542,907","98,016","11,855,326","1,965,027"
"108","","製造業","19","","1千万円以上 - 1億円未満","20190","","2019年度","","2,376,429","86,131","10,888,665","1,815,552"
"108","","製造業","19","","1千万円以上 - 1億円未満","20200","","2020年度","","2,225,498","62,353","10,312,452","1,566,255"
"108","","製造業","19","","1千万円以上 - 1億円未満","20210","","2021年度","","2,252,143","94,683","10,844,780","1,827,261"
"108","","製造業","19","","1千万円以上 - 1億円未満","20220","","2022年度","","2,474,643","115,855","11,796,625","2,003,459"
"108","","製造業","19","","1千万円以上 - 1億円未満","20230","","2023年度","","2,463,995","112,238","11,526,275","2,125,471"
"108","","製造業","19","","1千万円以上 - 1億円未満","20240","","2024年度","","2,333,697","123,751","12,084,152","2,197,457"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20150","","2015年度","","1,995,509","58,060","7,423,505","956,379"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20160","","2016年度","","2,052,196","55,104","7,996,194","1,107,775"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20170","","2017年度","","2,137,671","61,578","8,379,855","1,150,467"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20180","","2018年度","","2,126,543","67,436","7,962,162","1,184,815"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20190","","2019年度","","1,965,497","55,163","7,239,530","1,044,442"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20200","","2020年度","","1,844,790","38,646","6,942,921","933,430"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20210","","2021年度","","1,893,435","63,312","7,409,096","1,092,044"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20220","","2022年度","","2,074,358","85,756","7,825,907","1,228,657"
"108","","製造業","18","","1千万円以上 - 5千万円未満","20230","","2023年度","","2,058,761","77,793","7,395,636","1,283,092"
